punbienpsico,punsatvida,punbienespir,punbiensoc,nivsoled,rpsoptimis,rpsinterotros,rpsresolprob,rpssentbien,rpssentcercan,punrecpsic_category
0.677795506989185,0.7314962558243208,0.7314962558243208,0.7851970046594566,0.8456691627992192,0.8925985023297284,0.0,0.8925985023297284,0.8925985023297284,0.0,0
0.8291728004698992,0.2517540013990103,0.4,0.6437592007048487,0.6180453325737771,0.4291728004698991,0.3708271995301009,0.8,0.3416543990602017,0.3416543990602017,0
0.9049496853493668,0.8415828088839277,0.9049496853493668,0.9049496853493668,0.6666666667,0.9802012586025334,0.0,0.0,0.6197987413974666,0.1901006293012667,0
0.4,0.6527764226449722,0.666673171410795,0.4833317071473012,1.0,0.2,0.8,0.2,0.8,0.8,0
0.2312150774776552,0.6406541021300848,0.5,0.4312150774776552,1.0,0.8,0.1687849225223448,0.8,0.8,0.1687849225223448,0
0.8430183956938079,0.3091206774654804,0.8430183956938079,0.8284908021530961,0.6666666667,0.8,0.1139632086123843,0.1430183956938078,0.3430183956938079,0.2,0
0.3611444134952448,0.5123826816638597,0.6611444134952449,0.4074296089968299,1.0,0.8,0.2,0.8,0.4,0.8,0
0.1561461511462564,0.4166666667,0.1,0.3315615465612306,0.3333333333,0.8,0.8,0.2,0.4,0.2245846045850258,0
0.2,0.5651241804444395,0.321850983435413,0.2,1.0,0.8,0.3311059006124782,0.8,0.8,0.8,0
0.7,0.7327994745212663,0.7793593694172632,0.9,0.5344010509781081,0.8793593694172633,0.6380781082517899,0.0,0.2,0.1206406305827367,0
0.9778061139145728,0.7463010189872418,0.4266326633025127,0.8822448911316583,0.3333333333,0.6088775544341709,0.2,0.8,0.0088775544341708,0.0088775544341708,0
0.3,0.5,0.2277822072781734,0.2833466218345203,0.3333333333,0.8,0.8,0.8,0.8,0.8,0
0.5549953473647846,0.6138863040643243,0.4450046526352154,0.6366635649098564,0.3333333333,0.1633364350901436,0.0,0.0,0.3466542596394255,0.0,0
0.2853686905288692,0.3807603836033016,0.2284562301762897,0.2284562301762897,1.0,0.8,0.2,0.1430875396474205,0.8,0.8,0
0.1,0.2651494442649196,0.1,0.2,1.0,0.472717332500701,0.3636413337496495,0.4,0.4,0.4,0
0.4531599464604431,0.3776332887191425,0.4126397858417723,0.6,0.3333333333,0.8,0.2,0.8,0.8,0.6126397858417724,0
0.412013732263884,0.6366323360402899,0.424027464527768,0.412013732263884,0.3333333333,0.375972535472232,0.8,0.7279176064166961,0.8,0.2,0
0.570088178294234,0.8084068152643542,0.6275661337206755,0.5425220445735585,0.4750734819068762,0.885044089147117,0.885044089147117,0.3700881782942339,0.885044089147117,0.2,0
0.405933644612948,0.5882780371451123,0.4,0.697033177693526,0.3432227409902245,0.8,0.8,0.8,0.8,0.2,0
0.3324579792452911,0.4166666667,0.2324579792452911,0.4298319169811643,1.0,0.8,0.8,0.2,0.8,0.2,0
0.1,0.1704044640338022,0.1,0.3910292863952863,1.0,0.4,0.4,0.2089707136047137,0.7820585727905726,0.0179414272094274,0
1.0,1.0,0.8901194037966268,1.0,0.6666666667,1.0,0.4901194037966268,0.2703582113898803,1.0,0.7802388075932536,0
0.1141146611053772,0.4882377824098332,0.1,0.1929426694473114,1.0,0.8,0.4282293222107544,0.3858853388946228,0.3858853388946228,0.4,0
0.383479606066215,0.5695663383606859,0.4339184242648599,0.4669592121324299,1.0,0.8,0.8,0.8,0.8,0.8,0
0.3779744705883088,0.4166666667,0.4169617058824632,0.4169617058824632,0.3333333333,0.8,0.2,0.8,0.8,0.8,0
0.5,0.6891783076202888,0.7,0.6,1.0,0.2,0.1459720617696956,0.2,0.8,0.3620838146909129,0
0.5588707219525761,0.7059138146644595,0.7235482887810305,0.9117741443905152,0.3725804812762335,0.8235482887810305,0.8235482887810305,0.7764517112189695,0.8235482887810305,0.8235482887810305,0
0.1670943004742507,0.3333333333,0.2,0.2,1.0,0.8,0.2,0.2658113990514984,0.8,0.8,0
0.2516346508382339,0.5403044576186834,0.2225480237426492,0.2258173254191169,1.0,0.8,0.8516346508382339,0.2,0.4,0.8,0
0.1674607852916216,0.3333333333,0.2,0.2,1.0,0.8,0.2,0.2650784294167567,0.8,0.8,0
0.789018292331227,0.8827879401605726,0.929672764110409,0.9,0.3333333333,0.70327235889591,1.0,0.0,0.140654471779182,0.0,0
0.2718429229818735,0.75,0.4970995391268853,0.6407853850906324,1.0,0.2,0.8,0.8,0.4,0.2873716919274941,0
0.9862099382755122,0.8256721879005713,0.3183867489659838,0.9,0.6666666667,0.8,0.2091933744829919,0.1908066255170081,0.5816132510340162,0.0091933744829919,0
0.2,0.4672472712795272,0.3721393451106288,0.3164180353318865,1.0,0.2,0.8,0.2557213097787423,0.8,0.2557213097787423,0
0.4862880502912412,0.5342798742718969,0.3274238994175175,0.3725761005824825,0.3333333333,0.7177283017474474,0.8,0.0274238994175175,0.8,0.8,0
0.3995792313648233,0.5833333333,0.4,0.4,1.0,0.8,0.3995792313648233,0.3995792313648233,0.8,0.4008415372703534,0
0.2847283625805217,0.6176782813712499,0.1717572124731594,0.4412139376342028,0.3333333333,0.8564855750536812,0.1435144249463188,0.1435144249463188,0.2870288498926377,0.2,0
0.16591751137305,0.3456614820548406,0.2,0.2,0.9431958522940972,0.8,0.8,0.8,0.8,0.8,0
0.1040558737544681,0.3434730176861703,0.2040558737544681,0.5837765049821274,1.0,0.8,0.8,0.2,0.8,0.8,0
0.2743195454576461,0.2392998106116326,0.5,0.4770413636270616,1.0,0.7486390909152922,0.0256804545423538,0.825680454542354,0.4,0.8,0
0.5,0.8547245190096168,0.5743305771689954,0.6770082684930138,0.3333333333,0.0,0.1486611543379908,0.1486611543379908,0.0513388456620091,0.4973223086759816,0
0.1334707898021944,0.5282359660294913,0.7338831592087779,0.866941579604389,1.0,0.333058420395611,0.4008247388131669,0.5338831592087779,0.4,0.133058420395611,0
0.340106463707022,0.6332446135441484,0.340106463707022,0.6600709758046813,0.3333333333,0.8,0.8,0.8,0.7201419516093627,0.1600709758046813,0
0.2662664513059355,0.3875548376976964,0.2325329026118711,0.6012006460821934,1.0,0.6650658052237421,0.8,0.2674670973881289,0.4,0.2,0
0.2092284792073257,0.2051186633910381,0.1369139168293029,0.6907715207926742,1.0,0.8,0.0,0.2,0.4,0.2,0
0.2,0.6987738396002454,0.8,0.2192643037720736,0.3333333333,0.557792911316221,0.6807356962279263,0.8,0.8,0.2807356962279264,0
0.2,0.4084027238613232,0.2900832686555713,0.2,1.0,0.8,0.8,0.8,0.8,0.8,0
0.3,0.7416934390095119,0.3299036195777185,0.4800642536148543,1.0,0.2,0.8,0.8,0.4398714927702914,0.3800642536148543,0
0.5,0.7322734008889478,0.4595760270355791,0.6191520540711581,1.0,0.0,0.3574561622134745,0.2,0.2,0.2,0
0.3,0.3600900914119929,0.775243232039065,0.3,0.3333333333,0.8,0.2,0.8,0.8,0.8,0
0.5000596942254135,0.6875621814598107,0.5000596942254135,0.6749850764436466,0.4167164118378545,0.8500298471127068,0.8500298471127068,0.7499701528872933,0.8500298471127068,0.2,0
0.1587324673916603,0.4113852807927631,0.2174649347833206,0.2412675326083396,1.0,0.8,0.8,0.2,0.4,0.8,0
0.3415615299979748,0.2551426229487342,0.1707807649989874,0.8,1.0,0.3292192350010126,0.8,0.5415615299979748,0.3292192350010126,0.2707807649989874,0
0.2,0.5833333333,0.3646450090124607,0.2646450090124607,1.0,0.8,0.5878700540747642,0.8,0.8,0.8,0
0.2,0.3426634112774542,0.2,0.2,1.0,0.8,0.8,0.8,0.8,0.8,0
0.2605230390723611,0.3497820670731393,0.5197384804638194,0.7598692402319097,1.0,0.4,0.1197384804638194,0.3197384804638195,0.4,0.2,0
0.2506460829885961,0.2922050691904967,0.0497846390038013,0.3,1.0,0.8,1.0,0.2,0.5991385560152053,0.8,0
0.2583386020810448,0.261572610528414,0.3138871326396517,0.3138871326396517,1.0,0.4,0.8,0.4555485305586068,0.8,0.8,0
0.976852478664259,0.9807103988830244,0.9884262393321296,0.876852478664259,0.3719125355339509,0.0,1.0,0.0,0.0,0.0,0
0.3845678434716921,0.5257202608856573,0.4308643130566159,0.3845678434716921,1.0,0.3691356869433841,0.8,0.8,0.8,0.2,0
0.8656303037345812,0.1666666667,0.8656303037345812,0.7656303037345811,0.6666666667,0.7312606074691622,0.0687393925308378,0.2343696962654189,0.4,0.2343696962654189,0
0.5724245814672733,0.9396461820985348,0.5724245814672733,0.5724245814672733,0.5459590308970698,0.3275754185327267,0.4724245814672732,0.5448491629345464,0.3275754185327267,0.5448491629345464,0
0.2518037499450843,0.4568302083704624,0.2481962500549157,0.2,1.0,0.8,0.8,0.8,0.8,0.2,0
0.3940016954147162,0.4166666667,0.2470008477073581,0.3059983045852837,1.0,0.2,0.8,0.2,0.8,0.6119966091705675,0
0.2829017732545491,0.7215029554185491,0.3170982267454509,0.5170982267454509,1.0,0.2,0.8,0.8,0.4683929069818036,0.4683929069818036,0
0.0017473546532733,0.5,0.4991263226733633,0.4991263226733633,0.336245591056038,0.3982526453467266,0.0017473546532733,0.1982526453467266,0.8,0.1982526453467266,0
0.4179987370880644,0.6900042097124516,0.5179987370880644,0.2539962112641932,0.3333333333,0.2,0.8,0.2,0.8,0.6920075774716137,0
0.3,0.6412401978193221,0.4305117626324041,0.5,1.0,0.8,0.0,0.6169294242055756,0.8,0.2,0
0.2,0.505415449904025,0.3532492699437146,0.4935014601125707,1.0,0.8,0.2,0.2935014601125707,0.6129970797748587,0.8,0
0.1,0.2874044226245972,0.1448853071674708,0.2,1.0,0.4,0.4,0.3102293856650583,0.4,0.4,0
0.4,0.4859346032397632,0.2084392380544542,0.7,1.0,0.4337569522178169,0.2,0.8,0.8,0.1831215238910915,0
0.1,0.2332281247391572,0.1,0.2,1.0,0.2798737496789382,0.8798737496789382,0.3201262503210618,0.4,0.8,0
0.4820269273564268,0.6516891061606935,0.7910134636782135,0.4730403910346403,1.0,0.7640538547128537,0.2179730726435731,0.8,0.4,0.8,0
0.3191977370093447,0.5833333333,0.4808022629906553,0.7191977370093446,1.0,0.8,0.8,0.8,0.8,0.6848135779439318,0
0.8216051365011687,0.8986623862679559,0.8216051365011687,0.8216051365011687,0.9279828783366392,1.0,0.0,0.1567897269976625,0.1296308190070123,0.0432102730023374,0
0.1466607784697216,0.449985279474304,0.2933215569394432,0.2933215569394432,1.0,0.8,0.2,0.3066784430605568,0.8,0.8,0
0.5916383987207277,0.7277589325077092,0.7549830392324366,0.9183276797441456,0.3944255991260369,0.8366553594882911,0.8366553594882911,0.8366553594882911,0.8366553594882911,0.7633446405117089,0
0.3932615445214478,0.7275384817404054,0.4865230890428955,0.3,0.3333333333,0.8,0.2,0.2404307328713135,0.8,0.8,0
0.3,0.3145654309576896,0.261260741433134,0.3,1.0,0.4,0.8,0.3225214828662681,0.8,0.8,0
0.3148158763126052,0.5123465635888991,0.3148158763126052,0.5296317526252105,0.3333333333,0.8,0.8,0.8,0.8,0.7111047421243686,0
0.2788306407489629,0.5320340452830322,0.2788306407489629,0.7192204271659752,0.4679659547169678,0.4,0.4,0.4,0.1615591456680495,0.4,0
0.7,0.6278593443342795,0.8844770710537119,0.8767156065805678,0.6666666667,0.0310458578925763,0.0310458578925763,0.7689541421074237,0.2155229289462882,0.2155229289462882,0
0.8914931262935497,1.0,0.8914931262935497,0.7829862525870994,0.6666666667,1.0,1.0,0.7829862525870994,1.0,0.3829862525870994,0
0.1138257505081704,0.3821022904295738,0.1,0.6276515010163409,1.0,0.7446969979673181,0.972348498983659,0.0553030020326818,0.4,0.372348498983659,0
0.3229143371140521,0.4126189762244642,0.381942891409368,0.3229143371140521,1.0,0.8,0.1180571085906319,0.8,0.8,0.8,0
0.3452558216428463,0.6666666667,0.8773720891785769,0.5,1.0,0.8,0.2,0.4905116432856927,0.7094883567143073,0.8,0
0.2768479240274762,0.4486866350319738,0.3768479240274762,0.4152718860412144,1.0,0.8,0.1231520759725237,0.8,0.8,0.1231520759725237,0
0.2,0.4541769467834902,0.2900246722363864,0.2,1.0,0.8,0.8,0.8,0.8,0.8,0
0.2262200938538419,0.2718500782448683,0.0579266353820526,0.3,1.0,0.8,0.8841467292358947,0.2,0.4,0.8,0
0.1240648974247387,0.3533874145033255,0.1481297948494774,0.2962595896989548,1.0,0.8,0.2,0.2481297948494774,0.4,0.8,0
0.3,0.6666666667,0.5703379147078094,0.3296620852921906,1.0,0.2197747235281271,0.8,0.8,0.8,0.2,0
0.4779304066035132,0.6390796749543916,0.2,0.3889652033017566,1.0,0.2220695933964867,0.6220695933964867,0.2,0.8,0.8,0
0.5,0.5823075247157374,0.4975380593967848,0.5,1.0,0.2,0.2,0.8,0.8,0.8,0
0.1,0.3116753891247109,0.1,0.1629947665325745,1.0,0.4,0.2519790661302979,0.325989533065149,0.4,0.4,0
0.5917739070082026,0.7477149741698592,0.3972579690027342,0.6,0.6758067700233051,0.7890318760109369,0.8,0.8,0.8,0.2,0
0.1,0.4672521479009915,0.1,0.2785948450690583,1.0,0.8,0.3214051549309418,0.3214051549309418,0.4,0.3214051549309418,0
0.1,0.2981198164183309,0.3948374802253352,0.1,1.0,0.2948374802253353,0.9051625197746648,0.1051625197746647,0.4,0.4,0
0.3511681386581511,0.4961062044720506,0.3511681386581511,0.4511681386581512,1.0,0.3023362773163023,0.2,0.0976637226836976,0.5953274453673953,0.2,0
0.6668743305943469,0.6528643044366026,0.8171858264858674,0.8337486611886938,0.7218761157039008,0.0,0.0,0.7006229917830409,0.2,0.2,0
0.2354259489904387,0.4461882908468903,0.2,0.2,1.0,0.8,0.8,0.8,0.8,0.8,0
0.1,0.3370648708450409,0.1,0.1955221549495331,1.0,0.4179113802018673,0.9910443098990664,0.2089556901009336,0.4,0.8,0
0.2238093179867584,0.6666666667,0.4761906820132415,0.4238093179867584,1.0,0.8,0.152381364026483,0.8,0.8,0.2,0
0.1053355566006453,0.2544462971654259,0.1,0.1053355566006453,1.0,0.7786577735974185,0.8,0.8,0.2106711132012907,0.3893288867987092,0
0.4320462345697764,0.3883525977480889,0.7359075308604471,0.4980693518546646,0.3333333333,0.8,0.2,0.8,0.8,0.8,0
0.2,0.454023487871417,0.4034478763428664,0.2517239381714332,1.0,0.8,0.2,0.8,0.5931042473142673,0.8,0
0.3726538331647113,0.6350908101698381,0.3136730834176443,0.4378910278058814,1.0,0.2,0.2757820556117629,0.0,0.2,0.8,0
0.2,0.9127522723555176,0.100671039030406,0.398657921939188,1.0,0.0,0.201342078060812,0.2,0.7973158438783761,0.8,0
0.2614125497104884,0.5511771247382695,0.4614125497104884,0.507062748552442,1.0,0.8,0.8,0.8,0.8,0.8,0
0.1416559481477307,0.5659766882453883,0.7,0.2791720259261346,1.0,0.4,0.7166881037045386,0.8,0.7166881037045386,0.8,0
0.1808022315633036,0.2003342631712428,0.1808022315633036,0.2404011157816518,1.0,0.2808022315633036,0.8,0.4,0.5616044631266073,0.8,0
0.1101259914615159,0.4166666667,0.1,0.4696220256154523,0.3333333333,0.8,0.8,0.2,0.4,0.0405039658460635,0
0.4917163061837289,0.5764302551531075,0.5764302551531075,0.661144204122486,0.9490464965696904,0.830572102061243,0.0,0.830572102061243,0.830572102061243,0.0,0
0.3937829310229514,0.4166666667,0.2468914655114757,0.3062170689770486,1.0,0.2,0.8,0.2,0.8,0.6124341379540972,0
0.1841723361744676,0.3902872269855034,0.2,0.2316553276510647,1.0,0.8,0.8,0.8,0.8,0.8,0
0.4580221518785029,0.5216112870037426,0.5160443037570058,0.5419778481214971,0.3333333333,0.2,0.6320886075140117,0.2,0.8,0.2,0
0.7,0.8333333333,0.7,0.7,0.3333333333,0.1119376889675879,0.776124622064824,0.535813066902764,0.1119376889675879,0.8880623110324121,0
0.4,0.592104932073435,0.4105259185197012,0.6789481629605975,0.3333333333,0.8,0.8,0.7368444888817927,0.8,0.2,0
0.1,0.5693866888773597,0.1832640266861372,0.3665280533722744,1.0,0.8,0.2334719466277256,0.2334719466277256,0.4,0.2334719466277256,0
0.1,0.1736603525758522,0.4944050512993182,0.1,1.0,0.3944050512993182,0.8055949487006818,0.0055949487006817,0.4,0.4,0
0.5,0.6476261044552033,0.3314539759735688,0.8,0.3333333333,0.8,0.0456973493509541,0.2456973493509541,0.4913946987019083,0.8,0
0.1045095764019264,0.2575159606691257,0.2067643646028896,0.4067643646028896,1.0,0.8,0.8,0.8,0.8,0.8,0
0.4,0.75,0.4468087293475736,0.2,0.6879418043339061,0.2,0.8,0.3063825413048527,0.8,0.8,0
0.3271578094127874,0.5946490872310474,0.5407367141191811,0.4728421905872125,1.0,0.8,0.0,0.2,0.8,0.2,0
0.4801395594492614,0.4166666667,0.2900697797246307,0.2099302202753693,1.0,0.2198604405507386,0.8,0.2,0.8,0.4397208811014772,0
0.258227185858852,0.2985226548629676,0.1,0.141772814141148,1.0,0.8,0.8,0.2,0.241772814141148,0.483545628282296,0
0.1,0.4876062216684105,0.1074362669974664,0.2,1.0,0.7702549320101344,0.4,0.3851274660050672,0.4,0.4,0
0.1414150224328227,0.2702042227820567,0.4171699551343546,0.8343399102687092,1.0,0.5656600897312908,0.2,0.751509865403064,0.4,0.8,0
0.2209131464014171,0.3992390446453335,0.1,0.1395434267992914,1.0,0.8,0.6418262928028343,0.2790868535985829,0.2790868535985829,0.4,0
0.0626412522140348,0.4116348985675435,0.4,0.4626412522140348,1.0,0.3373587477859652,0.8,0.8,0.8,0.8,0
0.6558814448300234,0.8088230248820394,0.6705876298866823,0.6852938149433411,0.3333333333,0.2,0.5411752597733647,0.8,0.288237110339953,0.8,0
0.2975702394384813,0.5813085328816627,0.6048595211230374,0.2463553591577219,0.3333333333,0.2,0.8,0.8,0.8,0.3024297605615187,0
0.3130047782511138,0.4491786123277846,0.2260095565022277,0.4,0.9566507391672888,0.2,0.8,0.2,0.8,0.8,0
0.4658079054470689,0.7215065879004068,0.5493559290853017,0.5164519763617672,0.3881732545168587,0.8329039527235345,0.8329039527235345,0.2658079054470689,0.8329039527235345,0.2,0
0.2259206027449387,0.3209987442900179,0.3259206027449387,0.3370396986275306,1.0,0.8,0.2,0.2,0.4,0.2,0
0.3,0.4375327386905405,0.6874017838908981,0.4250392864436407,0.3333333333,0.8,0.0749607135563592,0.8,0.8,0.8,0
0.4051987143033688,0.4123344047296595,0.4051987143033688,0.5,1.0,0.8,0.9051987143033688,0.2,0.4,0.0948012856966311,0
0.1,0.3056347384085621,0.1,0.4667616860502744,1.0,0.8,0.9111744573668497,0.0888255426331503,0.4,0.5776510852663007,0
0.4984573919177965,0.4991429955097155,0.2994857973059321,0.2994857973059321,1.0,0.8,0.2,0.0010284053881357,0.8,0.8,0
0.4545381121218302,0.6212182398954493,0.5090762242436605,0.4545381121218302,0.8484603737545882,0.2,0.8,0.2,0.8,0.8,0
0.308820170378987,0.5686330493409018,0.4647193184840517,0.2911798296210129,1.0,0.2,0.2,0.8,0.8,0.8,0
0.342750936630772,0.2649473313057675,0.539312265842307,0.617936797526921,1.0,0.4,0.321375468315386,0.4,0.4,0.321375468315386,0
0.5,0.5833333333,0.484841570713012,0.584841570713012,0.4343895285516394,0.169683141426024,0.0,0.0303168585739759,0.2,0.0303168585739759,0
0.6,0.4166666667,0.3061875289462684,0.7938124710537316,1.0,0.2,0.8,0.8,0.2185625868388052,0.4123750578925368,0
0.1,0.3284570255814918,0.1,0.1970742153677248,1.0,0.8,0.2058515692645504,0.2,0.4,0.8,0
0.3773538891534564,0.306615277116359,0.2226461108465436,0.5773538891534564,0.3333333333,0.8,0.8,0.8,0.8,0.8,0
0.3019891007586233,0.4950272481034417,0.2,0.2079564030344932,0.3333333333,0.8,0.8,0.8,0.8,0.8,0
0.1477878448022242,0.2898232039859242,0.1477878448022242,0.1477878448022242,1.0,0.8,0.8,0.8,0.2955756896044485,0.4,0
0.1935484937702047,0.3279570781574287,0.2064515062297952,0.3596772593446928,1.0,0.3064515062297952,0.2,0.8,0.4,0.4,0
0.2663326088161739,0.2087509056797825,0.3494989132242609,0.316833695591913,1.0,0.8,0.2,0.2,0.4,0.2,0
0.3246907426667585,0.6255154289138388,0.2,0.549381485333517,1.0,0.2493814853335171,0.2,0.8,0.4987629706670342,0.2,0
0.1,0.4839378271463915,0.1,0.5,0.3333333333,0.8,0.8,0.2968704710583031,0.4,0.0,0
0.3,0.5057130784793985,0.278092823558797,0.1712371294235188,1.0,0.2,0.8,0.8,0.8,0.3287628705764812,0
0.4,0.362197504339703,0.2826814973796419,0.7,1.0,0.7307259895185676,0.2,0.8,0.8,0.0346370052407161,0
0.3,0.5,0.2709013724287031,0.4127041172861095,0.3333333333,0.8,0.8,0.8,0.8,0.8,0
0.1,0.2109593980179663,0.1,0.4,1.0,0.4708683701087462,0.3645658149456269,0.2,0.7291316298912538,0.0354341850543731,0
0.3014892732239485,0.4987589389805394,0.1477660901640773,0.2507446366119742,1.0,0.8,0.9014892732239485,0.2,0.4,0.8,0
0.1322612678481283,0.2768843898626865,0.1322612678481283,0.1322612678481283,1.0,0.8,0.8,0.8,0.2645225356962566,0.4,0
0.352992557039235,0.3333333333,0.1235037214803825,0.2,1.0,0.8,0.8,0.8,0.70598511407847,0.247007442960765,0
0.3830688510520077,0.6935628368456693,0.3661377021040154,0.2169311489479923,1.0,0.2338622978959846,0.8,0.3661377021040154,0.8,0.8,0
0.2544827657545186,0.4620689714772713,0.1,0.3,1.0,0.8,0.8,0.8,0.6179310630180748,0.8,0
0.4834757949557396,0.5833333333,0.5330484100885207,0.450427384867219,1.0,0.2,0.1669515899114793,0.8,0.7339031798229587,0.8,0
0.3165968852329205,0.3124127732411506,0.2165968852329204,0.7417015573835397,1.0,0.633193770465841,0.8,0.2834031147670795,0.633193770465841,0.2,0
0.4,0.5832856339926714,0.3999713804155914,0.4000858587532258,1.0,0.8,0.4001144783376344,0.3999427608311828,0.8,0.3999427608311828,0
0.2849478508336586,0.3001738305494538,0.4698957016673173,0.3698957016673173,1.0,0.8,0.0301042983326827,0.8,0.4602085966653654,0.8,0
0.1816756930119528,0.3486035891355888,0.1816756930119528,0.2,1.0,0.8,0.8,0.8,0.8,0.8,0
0.3207309003187558,0.6666666667,0.5585381993624884,0.3207309003187558,0.9308969989443908,0.0414618006375115,0.8,0.2,0.4829236012750232,0.8,0
0.2652835011619738,0.2392038902060504,0.2217611670539913,0.3435223341079825,1.0,0.2,0.3564776658920174,0.8,0.8,0.8,0
0.3,0.4778814936022985,0.2265422076878586,0.2265422076878586,0.3333333333,0.8,0.640746753872848,0.8,0.8,0.8,0
0.3,0.4166666667,0.2,0.3300489385600432,1.0,0.3399021228799135,0.8,0.2,0.8,0.8,0
0.46967075297422,0.5580589608234618,0.2,0.33483537648711,1.0,0.13483537648711,0.26516462351289,0.0651646235128899,0.26516462351289,0.8,0
0.6,0.4166666667,0.4585042783925838,0.6414957216074162,1.0,0.2,0.8,0.8,0.6755128351777515,0.7170085567851677,0
0.4538554488112687,0.5320280446718282,0.5538554488112687,0.5,0.3333333333,0.4768673071323876,0.8,0.2,0.8,0.2,0
0.2538363942576382,0.5224318309317099,0.4269181971288191,0.2807545913864573,1.0,0.8,0.8,0.8,0.8,0.8,0
0.1,0.2036627035414586,0.1,0.4,1.0,0.4591936589463339,0.3704031705268331,0.2,0.7408063410536662,0.0295968294731669,0
0.1147442218098446,0.3798061121753884,0.1,0.4442326654295339,1.0,0.8,0.1705115563803107,0.2,0.4,0.2,0
0.5,0.5833333333,0.5421769433364638,0.4710884716682319,1.0,0.1421769433364638,0.8578230566635362,0.2,0.6843538866729277,0.8,0
0.546528595582583,0.6744214326273286,0.9441656853009004,0.5372228764660665,0.3333333333,0.7813885617669668,0.2,0.8,0.1813885617669668,0.1813885617669668,0
